Id,MSSubClass,LotArea,PoolArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MiscVal,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,TotRmsAbvGrd,Fireplaces,MoSold,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,SalePrice
1099,50,6000,0,4,6,1936,1950,0,672,0,0,672,757,567,0,1324,6,0,7,1,240,0,0,0,0,0,128000
1100,20,11880,0,7,5,1978,1978,0,704,0,567,1271,1601,0,0,1601,7,1,4,2,478,0,0,0,0,0,157000
1101,30,8400,0,2,5,1920,1950,0,290,0,0,290,438,0,0,438,3,0,1,1,246,0,0,0,0,0,60000
1102,20,9758,0,5,5,1971,1971,0,412,287,251,950,950,0,0,950,5,0,7,1,280,0,0,0,0,0,119500
1103,20,7000,0,5,7,1960,2002,0,588,0,422,1010,1134,0,0,1134,6,0,4,1,254,0,16,0,0,0,135000
1104,20,8910,0,6,6,1959,1959,0,655,0,0,655,1194,0,0,1194,6,1,7,2,539,0,0,192,0,0,159500
1105,160,2016,0,5,5,1970,1970,0,0,0,630,630,630,672,0,1302,6,0,4,2,440,0,0,0,0,0,106000
1106,60,12256,0,8,5,1994,1995,0,1032,0,431,1463,1500,1122,0,2622,9,2,4,2,712,186,32,0,0,0,325000
1107,20,10357,0,7,5,1990,1991,0,738,0,172,910,1442,0,0,1442,6,1,5,2,719,0,244,0,0,0,179900
1108,60,23257,0,7,5,2006,2006,0,0,0,868,868,887,1134,0,2021,9,1,9,2,422,0,100,0,0,0,274725
1109,60,8063,0,6,5,2000,2000,0,0,0,924,924,948,742,0,1690,7,1,11,2,463,100,48,0,0,0,181000
1110,20,11362,0,8,5,2004,2005,0,1039,0,797,1836,1836,0,0,1836,7,1,3,3,862,125,185,0,0,0,280000
1111,60,8000,0,6,5,1995,1996,0,219,0,554,773,773,885,0,1658,8,1,6,2,431,224,84,0,0,0,188000
1112,60,10480,0,7,6,1976,1976,0,403,0,400,803,1098,866,0,1964,8,1,9,2,483,0,69,0,0,0,205000
1113,20,7100,0,5,7,1957,1957,0,708,0,108,816,816,0,0,816,5,0,7,1,308,0,0,0,0,0,129900
1114,20,8923,0,5,7,1953,2006,0,643,0,365,1008,1008,0,0,1008,6,0,5,1,240,0,18,0,0,0,134500
1115,20,5400,0,5,7,1954,2000,0,415,0,418,833,833,0,0,833,4,0,8,1,326,0,0,0,0,0,117000
1116,20,12085,0,8,5,2007,2007,0,1004,0,730,1734,1734,0,0,1734,7,1,11,3,928,0,0,0,0,0,318000
1117,80,7750,0,8,5,2002,2002,0,353,0,55,408,779,640,0,1419,7,1,3,2,527,120,0,0,0,0,184100
1118,20,9764,0,5,7,1967,2003,0,702,0,192,894,894,0,0,894,5,0,5,2,450,0,0,0,0,0,130000
1119,80,13825,0,5,6,1958,1987,0,0,0,533,533,1021,580,0,1601,6,0,12,1,300,280,34,0,0,0,140000
1120,20,7560,0,5,5,1959,1959,0,369,0,671,1040,1040,0,0,1040,6,0,7,1,286,140,0,252,0,0,133700
1121,30,8263,0,6,5,1920,1950,0,0,0,1012,1012,1012,0,0,1012,6,1,5,1,308,0,22,112,0,0,118400
1122,20,10084,0,7,5,2005,2006,0,24,0,1528,1552,1552,0,0,1552,7,0,7,3,782,144,20,0,0,0,212900
1123,20,8926,0,4,3,1956,1956,0,0,0,672,672,960,0,0,960,5,0,10,1,288,64,0,0,0,160,112000
1124,20,9405,0,5,9,1947,2008,0,0,0,698,698,698,0,0,698,4,0,6,0,0,0,200,0,0,0,118000
1125,80,9125,0,7,5,1992,1992,0,0,0,384,384,812,670,0,1482,7,1,7,2,392,100,25,0,0,0,163900
1126,20,10434,0,4,5,1955,1955,0,0,0,1005,1005,1005,0,0,1005,5,1,11,2,672,0,0,0,0,0,115000
1127,120,3684,0,7,5,2007,2007,0,0,0,1373,1373,1555,0,0,1555,7,1,6,3,660,143,20,0,0,0,174000
1128,20,14572,0,7,5,2004,2004,0,1300,0,230,1530,1530,0,0,1530,7,1,11,3,630,144,36,0,0,0,259000
1129,60,11796,0,7,5,2004,2005,0,0,0,847,847,847,1112,0,1959,8,1,7,2,434,100,48,0,0,0,215000
1130,90,7200,0,5,5,1980,1980,0,936,0,0,936,936,0,0,936,4,0,8,2,672,49,0,0,0,0,140000
1131,50,7804,0,4,3,1928,1950,0,622,0,500,1122,1328,653,0,1981,7,2,12,2,576,431,44,0,0,0,135000
1132,20,10712,0,5,5,1991,1992,0,212,0,762,974,974,0,0,974,5,0,9,0,0,0,28,0,0,0,93500
1133,70,9900,0,6,4,1880,1950,0,0,0,1008,1008,1178,1032,0,2210,8,0,5,1,205,0,48,0,0,0,117500
1134,60,9828,0,8,5,1995,1995,0,584,0,544,1128,1142,878,0,2020,8,1,6,2,466,0,155,0,0,0,239500
1135,60,8773,0,6,5,1997,1997,0,0,0,916,916,916,684,0,1600,7,1,8,2,460,100,38,0,0,0,169000
1136,30,6180,0,6,5,1926,1950,0,0,0,960,960,986,0,0,986,5,1,5,1,180,0,128,0,0,0,102000
1137,50,9600,0,6,5,1950,1950,0,280,0,752,1032,1032,220,0,1252,6,0,4,1,288,0,0,96,0,0,119000
1138,50,6342,0,5,8,1875,1996,0,0,0,780,780,780,240,0,1020,6,0,5,0,0,0,0,176,0,0,94000
1139,20,9819,0,6,5,1977,1977,0,1567,0,0,1567,1567,0,0,1567,5,2,5,2,714,264,32,0,0,0,196000
1140,30,8731,0,5,5,1920,1950,0,645,0,270,915,1167,0,0,1167,6,1,5,2,495,0,0,216,0,126,144000
1141,20,7350,0,5,7,1951,1951,0,852,0,100,952,952,0,0,952,4,0,6,2,840,0,0,0,0,0,139000
1142,60,10304,0,5,7,1976,1976,0,381,0,399,780,1088,780,0,1868,9,1,10,2,484,448,96,0,0,0,197500
1143,60,9965,0,8,5,2006,2007,0,1150,0,316,1466,1466,1362,0,2828,11,1,4,3,1052,125,144,0,0,0,424870
1144,20,9000,0,5,3,1959,1959,0,288,0,718,1006,1006,0,0,1006,5,0,7,0,0,0,24,0,0,0,80000
1145,190,12180,0,4,4,1941,1950,0,348,0,324,672,672,252,0,924,5,0,7,1,280,0,0,0,0,0,80000
1146,50,6240,0,5,6,1928,1950,0,0,0,1042,1042,1042,534,0,1576,8,1,8,1,225,0,0,0,0,0,149000
1147,20,11200,0,6,5,1985,1985,0,1258,0,40,1298,1298,0,0,1298,5,1,5,2,403,165,26,0,0,0,180000
1148,70,12000,0,7,7,1941,1950,0,275,0,429,704,860,704,0,1564,7,1,7,1,234,0,0,0,0,0,174500
1149,50,5700,0,7,7,1926,1950,0,0,0,572,572,572,539,0,1111,5,1,8,1,288,0,0,176,0,0,116900
1150,70,9000,0,7,9,1920,1988,0,624,0,26,650,832,650,0,1482,7,0,7,2,324,0,0,0,0,0,143000
1151,20,8280,0,6,5,1950,1950,0,0,0,932,932,932,0,0,932,4,1,11,1,306,0,0,214,0,0,124000
1152,20,17755,0,5,4,1959,1959,0,176,0,1290,1466,1466,0,0,1466,6,2,11,2,528,0,140,0,0,100,149900
1153,20,14115,0,6,7,1956,2004,0,296,547,230,1073,1811,0,0,1811,6,1,7,2,470,0,0,280,0,0,230000
1154,30,5890,0,6,8,1930,2007,0,538,0,278,816,816,0,0,816,5,0,6,1,432,0,0,96,0,0,120500
1155,60,13700,0,7,6,1965,1988,0,454,0,410,864,902,918,0,1820,8,2,5,2,492,60,84,0,0,273,201800
1156,20,10768,0,5,8,1976,2004,0,1157,0,280,1437,1437,0,0,1437,6,1,7,2,528,0,21,0,0,180,218000
1157,80,9350,0,5,8,1965,1999,0,633,0,586,1219,1265,0,0,1265,6,1,10,2,502,0,92,0,96,0,179900
1158,120,5001,0,7,5,2007,2008,0,904,0,410,1314,1314,0,0,1314,6,1,7,2,626,172,62,0,0,0,230000
1159,20,11932,0,8,5,2007,2008,0,0,0,1580,1580,1580,0,0,1580,7,0,6,3,830,0,24,0,0,0,235128
1160,60,9120,0,6,6,1974,1974,0,442,0,459,901,943,933,0,1876,8,1,7,2,540,0,69,0,0,0,185000
1161,160,2280,0,6,5,1978,1978,0,311,0,544,855,855,601,0,1456,7,1,7,2,440,26,0,0,0,0,146000
1162,20,14778,0,6,7,1954,2006,0,728,0,568,1296,1640,0,0,1640,7,1,11,2,924,108,0,0,216,0,224000
1163,20,8724,0,5,5,1968,1968,0,492,0,402,894,894,0,0,894,5,1,5,2,450,0,0,0,0,0,129000
1164,90,12900,0,4,4,1969,1969,0,1198,0,0,1198,1258,0,0,1258,6,0,1,2,400,120,0,0,0,0,108959
1165,80,16157,0,5,7,1978,1978,0,680,391,289,1360,1432,0,0,1432,5,1,6,2,588,168,180,0,0,0,194000
1166,20,9541,0,7,5,2009,2009,0,0,0,1502,1502,1502,0,0,1502,7,0,9,2,644,0,114,0,0,0,233170
1167,20,10475,0,8,5,2008,2008,0,0,0,1694,1694,1694,0,0,1694,7,0,2,3,776,160,33,0,0,0,245350
1168,60,10852,0,6,5,2000,2000,0,786,0,173,959,959,712,0,1671,7,1,2,2,472,0,38,0,0,0,173000
1169,70,13728,0,6,7,1935,1986,0,626,0,501,1127,1236,872,0,2108,7,2,7,2,540,0,0,0,0,90,235000
1170,60,35760,0,10,5,1995,1996,0,1387,0,543,1930,1831,1796,0,3627,10,1,7,3,807,361,76,0,0,0,625000
1171,80,9880,576,6,6,1977,1977,0,522,0,574,1096,1118,0,0,1118,6,1,7,1,358,203,0,0,0,0,171000
1172,20,9120,0,6,6,1958,1958,1400,662,0,599,1261,1261,0,0,1261,6,1,11,2,433,0,0,0,0,288,163000
1173,160,4017,0,7,5,2006,2007,0,0,0,625,625,625,625,0,1250,5,0,3,2,625,0,54,0,0,0,171900
1174,50,18030,0,5,6,1946,1994,0,152,469,977,1598,1636,971,479,3086,12,1,3,0,0,122,0,0,0,0,200500
1175,70,16560,0,6,8,1932,1950,0,503,0,449,952,1170,1175,0,2345,9,1,7,2,360,0,0,0,0,0,239000
1176,50,10678,0,8,5,1992,2000,0,700,0,983,1683,2129,743,0,2872,9,1,4,2,541,0,33,0,0,0,285000
1177,20,6951,0,5,5,1984,1985,0,658,0,218,876,923,0,0,923,5,0,10,1,264,362,0,0,0,0,119500
1178,50,3950,0,6,8,1926,2004,0,468,0,350,818,818,406,0,1224,5,0,12,1,210,0,0,116,0,0,115000
1179,50,7681,0,5,6,1921,1950,0,0,0,731,731,820,523,0,1343,7,1,7,1,186,192,0,102,0,0,154900
1180,20,8335,0,5,5,1954,1954,0,0,0,0,0,1124,0,0,1124,5,1,4,0,0,0,36,190,0,0,93000
1181,60,11170,0,7,5,1990,1991,0,1216,0,0,1216,1298,1216,0,2514,8,0,4,2,693,0,0,0,0,0,250000
1182,120,5587,0,8,5,2008,2008,0,1480,0,120,1600,1652,0,0,1652,5,1,11,2,482,162,53,0,153,0,392500
1183,60,15623,555,10,5,1996,1996,0,2096,0,300,2396,2411,2065,0,4476,10,2,7,3,813,171,78,0,0,0,745000
1184,30,10800,0,5,6,1920,1950,0,821,0,299,1120,1130,0,0,1130,5,1,6,2,720,229,0,0,0,0,120000
1185,20,35133,0,5,4,1963,1963,0,1159,0,413,1572,1572,0,0,1572,5,2,5,3,995,0,263,0,0,263,186700
1186,50,9738,0,5,7,1924,1950,0,392,0,392,784,949,272,0,1221,7,0,3,1,392,0,0,236,0,0,104900
1187,190,10615,0,3,5,1900,1970,0,440,0,538,978,1014,685,0,1699,7,0,8,2,420,0,74,0,0,0,95000
1188,20,12461,0,8,5,1994,1995,0,1456,0,168,1624,1624,0,0,1624,5,1,7,3,757,0,114,192,0,0,262000
1189,60,8935,0,7,5,2002,2002,0,0,0,831,831,831,829,0,1660,7,0,7,2,493,144,68,0,0,0,195000
1190,60,7500,0,7,5,1999,1999,0,0,0,994,994,1028,776,0,1804,7,1,6,2,442,140,60,0,0,0,189000
1191,190,32463,0,4,4,1961,1975,0,1159,0,90,1249,1622,0,0,1622,7,1,3,4,1356,439,0,0,0,0,168000
1192,160,2645,0,8,5,1999,2000,0,0,0,776,776,764,677,0,1441,5,0,11,2,492,206,0,0,0,0,174000
1193,50,9600,0,5,8,1925,1994,0,0,0,702,702,842,630,0,1472,6,0,7,1,250,0,0,84,0,0,125000
1194,120,4500,0,6,5,1999,1999,0,883,0,341,1224,1224,0,0,1224,5,0,6,2,402,0,304,0,0,0,165000
1195,60,9364,0,6,7,1969,1969,0,371,0,292,663,663,689,0,1352,7,0,3,1,299,379,36,0,0,0,158000
1196,60,8029,0,6,5,2005,2005,0,0,0,728,728,728,728,0,1456,8,0,7,2,400,100,24,0,0,0,176000
1197,60,14054,0,7,5,2006,2006,0,0,0,879,879,879,984,0,1863,9,1,11,3,660,100,17,0,0,0,219210
1198,75,8850,0,7,6,1916,1950,0,0,0,815,815,815,875,0,1690,7,1,7,1,225,0,0,330,0,0,144000
1199,20,9100,0,7,5,2001,2001,0,0,0,1212,1212,1212,0,0,1212,6,0,6,2,573,356,0,0,0,0,178000
1200,20,11235,0,4,5,1963,1979,0,547,0,504,1051,1382,0,0,1382,6,1,10,2,459,0,82,0,0,0,148000
1201,20,9353,0,4,5,1970,1970,0,0,0,864,864,864,0,0,864,5,0,7,1,280,0,0,0,0,0,116050
1202,60,10400,0,7,5,1998,1998,0,0,0,866,866,866,913,0,1779,6,0,3,2,546,198,36,0,0,0,197900
1203,50,6000,0,5,8,1925,1997,0,0,0,884,884,884,464,0,1348,5,1,5,1,216,0,0,208,0,0,117000
1204,20,9750,0,7,5,2000,2001,0,0,0,1630,1630,1630,0,0,1630,6,1,10,2,451,74,234,0,0,0,213000
1205,20,10140,0,5,6,1975,1975,0,788,0,268,1056,1074,0,0,1074,6,0,7,2,495,0,88,0,0,0,153500
1206,20,14684,0,7,7,1990,1991,0,485,177,1496,2158,2196,0,0,2196,7,1,6,3,701,84,70,0,0,0,271900
1207,20,8900,0,4,4,1966,1966,0,1056,0,0,1056,1056,0,0,1056,5,0,11,1,384,0,42,0,0,0,107000
1208,20,9135,0,6,5,2003,2003,0,340,0,1342,1682,1700,0,0,1700,7,0,5,2,544,192,23,0,0,0,200000
1209,20,7763,0,5,7,1962,1980,0,504,108,319,931,1283,0,0,1283,6,0,10,2,506,0,0,0,0,0,140000
1210,20,10182,0,8,5,2006,2006,0,1220,0,440,1660,1660,0,0,1660,8,1,5,2,500,322,50,0,0,0,290000
1211,60,11218,0,6,5,1992,1992,400,0,0,1055,1055,1055,790,0,1845,8,1,5,2,462,635,104,0,0,0,189000
1212,50,12134,0,8,7,1988,2005,0,427,0,132,559,1080,672,0,1752,8,0,6,2,492,325,12,0,0,0,164000
1213,30,9340,0,4,6,1941,1950,0,344,0,328,672,672,0,0,672,4,0,8,1,234,0,113,0,0,0,113000
1214,80,10246,0,4,9,1965,2001,0,648,0,0,648,960,0,0,960,3,0,5,1,364,88,0,0,0,0,145000
1215,85,10205,0,5,5,1962,1962,0,784,0,141,925,999,0,0,999,6,0,5,1,300,150,72,0,0,0,134500
1216,20,7094,0,5,5,1966,1966,0,180,374,340,894,894,0,0,894,5,0,5,1,384,0,0,0,0,0,125000
1217,90,8930,0,6,5,1978,1978,0,0,0,0,0,1318,584,0,1902,8,0,4,2,539,0,0,0,0,0,112000
1218,20,8640,0,8,5,2009,2009,0,936,0,364,1300,1314,0,0,1314,6,0,9,2,552,135,112,0,0,0,229456
1219,50,6240,0,4,5,1947,1950,0,0,0,0,0,672,240,0,912,3,0,7,0,0,0,0,0,0,0,80500
1220,160,1680,0,6,5,1971,1971,0,0,0,672,672,672,546,0,1218,7,0,4,0,0,201,0,0,0,0,91500
1221,20,7800,0,5,5,1964,1964,0,312,600,0,912,912,0,0,912,5,0,11,1,288,0,0,0,0,0,115000
1222,20,8250,0,5,5,1968,1968,0,250,492,210,952,1211,0,0,1211,5,1,8,1,322,0,63,0,0,0,134000
1223,50,10496,0,6,6,1949,1950,0,196,0,844,1040,1168,678,0,1846,7,1,1,1,315,0,0,0,0,0,143000
1224,20,10680,0,5,3,1951,1951,0,756,0,1380,2136,2136,0,0,2136,7,0,10,2,528,0,30,0,0,0,137900
1225,60,15384,0,7,5,2004,2005,0,724,0,64,788,788,702,0,1490,8,1,2,2,388,100,75,0,0,0,184000
1226,80,10482,0,6,8,1958,1958,0,507,0,81,588,1138,0,0,1138,6,0,6,1,264,224,0,0,0,0,145000
1227,60,14598,0,6,5,2007,2007,0,0,0,894,894,894,1039,0,1933,9,1,1,3,668,100,18,0,0,0,214000
1228,20,8872,0,5,8,1965,2008,0,595,0,317,912,912,0,0,912,5,0,12,2,576,0,240,0,0,0,147000
1229,120,8769,0,9,5,2008,2008,0,1540,0,162,1702,1702,0,0,1702,7,1,10,3,1052,0,72,0,0,224,367294
1230,80,7910,0,5,5,1960,1960,0,666,0,409,1075,1507,0,0,1507,7,0,8,1,404,0,0,0,0,0,127000
1231,90,18890,0,5,5,1977,1977,8300,498,211,652,1361,1361,1259,0,2620,12,1,8,2,600,155,24,145,0,0,190000
1232,90,7728,0,5,6,1962,1962,0,803,0,303,1106,1190,0,0,1190,6,0,5,2,540,0,18,0,0,0,132500
1233,90,9842,0,4,5,1962,1962,0,0,0,0,0,1224,0,0,1224,6,0,3,2,462,0,0,0,0,0,101800
1234,20,12160,0,5,5,1959,1959,0,1000,0,188,1188,1188,0,0,1188,6,0,5,2,531,0,0,0,0,0,142000
1235,70,8525,0,5,6,1911,1950,0,0,0,940,940,1024,940,0,1964,7,0,11,0,0,0,192,0,0,0,130000
1236,70,13132,0,5,5,1914,1950,0,0,0,747,747,892,892,0,1784,9,0,7,1,180,203,40,0,0,0,138887
1237,160,2628,0,7,5,2003,2003,0,0,0,764,764,764,862,0,1626,6,0,6,2,474,0,27,0,0,0,175500
1238,60,12393,0,7,5,2004,2005,0,0,0,847,847,847,1101,0,1948,8,1,9,2,434,100,48,0,0,0,195000
1239,20,13072,0,6,5,2005,2005,0,0,0,1141,1141,1141,0,0,1141,6,0,3,2,484,0,0,0,0,0,142500
1240,20,9037,0,8,5,2006,2006,0,428,0,1048,1476,1484,0,0,1484,6,1,12,2,472,120,33,0,0,0,265900
1241,60,8158,0,7,5,2003,2003,0,550,0,334,884,884,884,0,1768,8,0,7,2,543,0,63,0,0,0,224900
1242,20,9849,0,7,6,2007,2007,0,0,0,1689,1689,1689,0,0,1689,7,0,6,3,954,0,56,0,0,0,248328
1243,85,10625,0,7,6,1974,1974,0,885,168,0,1053,1173,0,0,1173,6,2,1,2,528,0,120,0,0,0,170000
1244,20,13891,0,10,5,2006,2006,0,1386,0,690,2076,2076,0,0,2076,7,1,9,3,850,216,229,0,0,0,465000
1245,70,11435,0,8,7,1929,1950,0,0,0,792,792,792,725,0,1517,7,2,6,2,400,0,0,0,0,0,230000
1246,80,12090,0,6,7,1984,2003,0,0,0,585,585,1140,728,0,1868,7,1,1,2,477,268,112,0,0,147,178000
1247,60,8125,0,7,5,2005,2006,0,0,0,756,756,756,797,0,1553,6,0,3,2,615,0,45,0,0,0,186500
1248,80,12328,0,6,5,1976,1976,0,539,0,473,1012,1034,0,0,1034,6,0,5,3,888,0,0,0,0,0,169900
1249,75,9600,0,6,5,1917,1950,0,319,0,416,735,1134,924,0,2058,8,1,4,2,396,0,0,259,0,0,129500
1250,20,7200,0,5,7,1950,1950,0,534,96,246,876,988,0,0,988,6,0,5,1,276,0,80,0,0,0,119000
1251,20,11160,0,7,5,1968,1968,0,1065,0,1045,2110,2110,0,0,2110,8,2,4,2,522,0,0,0,0,0,244000
1252,120,3136,0,7,5,2003,2003,0,0,0,1405,1405,1405,0,0,1405,6,1,3,2,478,148,36,0,0,0,171750
1253,20,9858,0,5,6,1968,1968,600,510,0,354,864,874,0,0,874,5,0,11,1,288,33,0,0,0,0,130000
1254,60,17542,0,7,7,1974,2003,0,125,1031,36,1192,1516,651,0,2167,9,2,7,2,518,220,47,0,0,0,294000
1255,60,6931,0,7,5,2003,2004,0,0,0,746,746,760,896,0,1656,7,1,7,2,397,178,128,0,0,0,165400
1256,50,6240,0,6,6,1931,1950,0,425,0,459,884,959,408,0,1367,6,1,11,1,560,0,0,0,0,120,127500
1257,20,14303,0,8,5,1994,1994,0,1314,0,672,1986,1987,0,0,1987,7,1,8,2,691,262,36,0,0,0,301500
1258,30,4060,0,5,8,1922,1950,0,0,0,864,864,864,0,0,864,4,0,7,0,0,0,96,0,0,0,99900
1259,80,9587,0,7,5,2005,2005,0,655,0,201,856,1166,0,0,1166,5,0,7,2,400,212,0,0,0,0,190000
1260,20,9750,0,6,8,1969,1969,0,602,438,14,1054,1054,0,0,1054,6,0,7,2,460,180,0,0,0,80,151000
1261,60,24682,0,6,5,1999,1999,0,0,0,841,841,892,783,0,1675,7,1,6,2,502,0,103,0,0,0,181000
1262,20,9600,0,5,6,1956,1956,0,504,0,546,1050,1050,0,0,1050,5,0,6,1,338,0,0,0,0,0,128900
1263,50,11250,0,4,5,1957,1989,0,0,0,1104,1104,1104,684,0,1788,8,2,11,1,304,120,0,0,0,0,161500
1264,70,13515,0,6,6,1919,1950,0,0,0,764,764,1060,764,0,1824,8,1,7,2,520,0,0,126,0,0,180500
1265,120,4060,0,6,5,1998,1999,0,266,0,1139,1405,1337,0,0,1337,5,0,8,2,511,144,68,0,0,0,181000
1266,160,3735,0,7,5,1999,1999,0,450,0,241,691,713,739,0,1452,6,0,3,2,506,0,34,0,0,0,183900
1267,190,10120,0,7,4,1910,1950,0,0,0,925,925,964,925,0,1889,9,1,1,1,308,0,0,264,0,0,122000
1268,20,13214,0,9,5,2008,2009,0,0,0,2002,2002,2018,0,0,2018,10,1,5,3,746,144,76,0,0,0,378500
1269,50,14100,0,8,9,1935,1997,0,192,0,536,728,1968,1479,0,3447,11,2,5,3,1014,314,12,0,0,0,381000
1270,50,11344,0,5,5,1958,1958,0,460,0,414,874,874,650,0,1524,7,0,7,1,315,0,0,0,0,0,144000
1271,40,23595,0,7,6,1979,1979,0,1258,0,74,1332,1332,192,0,1524,4,1,4,2,586,268,0,0,0,0,260000
1272,20,9156,0,6,7,1968,1968,0,0,0,1489,1489,1489,0,0,1489,7,1,8,2,462,0,0,0,0,0,185750
1273,20,13526,0,5,6,1965,1965,0,560,375,0,935,935,0,0,935,5,0,11,1,288,180,0,0,0,0,137000
1274,80,11512,0,6,7,1959,2006,0,719,0,300,1019,1357,0,0,1357,5,1,5,1,312,0,0,0,0,163,177000
1275,50,5362,0,5,6,1910,2003,0,0,0,661,661,661,589,0,1250,8,1,11,2,552,242,0,81,0,0,139000
1276,90,11345,0,5,5,1948,1950,0,220,0,708,928,928,992,0,1920,10,0,7,2,400,0,0,0,0,0,137000
1277,60,12936,0,6,6,1972,1972,0,593,0,130,723,735,660,0,1395,6,1,12,2,497,294,116,0,0,0,162000
1278,80,17871,0,6,5,1967,1976,0,528,0,1152,1680,1724,0,0,1724,7,1,6,2,480,0,0,0,0,0,197900
1279,60,9473,0,8,5,2002,2002,0,804,0,324,1128,1128,903,0,2031,7,1,3,2,577,0,211,0,0,0,237000
1280,50,7500,0,4,4,1920,1950,0,0,0,698,698,698,430,0,1128,6,0,4,2,528,30,0,164,0,0,68400
1281,20,9808,0,7,5,2002,2002,0,788,0,785,1573,1573,0,0,1573,6,0,3,2,544,0,72,0,0,0,227000
1282,20,8049,0,7,5,1990,1990,0,1053,0,256,1309,1339,0,0,1339,6,1,7,2,484,0,58,0,0,90,180000
1283,20,8800,0,5,7,1977,2008,0,532,144,364,1040,1040,0,0,1040,5,0,9,2,484,0,0,0,0,288,150500
1284,90,9400,0,6,5,1971,1971,0,0,0,912,912,912,912,0,1824,8,0,4,0,0,128,0,0,0,0,139000
1285,50,9638,0,6,7,1919,1990,0,0,0,804,804,1699,748,0,2447,10,1,3,1,336,272,0,42,0,116,169000
1286,50,6000,0,6,6,1939,1950,0,0,0,780,780,825,587,0,1412,6,1,5,1,280,45,0,0,0,0,132500
1287,20,9790,0,6,5,1963,1963,0,569,81,678,1328,1328,0,0,1328,6,2,6,2,528,0,26,0,0,0,143000
1288,20,36500,0,5,5,1964,1964,0,812,0,812,1624,1582,0,0,1582,7,0,6,2,390,168,198,0,0,0,190000
1289,120,5664,0,8,5,2000,2000,0,1158,0,343,1501,1659,0,0,1659,5,1,10,2,499,212,59,0,0,0,278000
1290,60,11065,0,8,5,2006,2006,0,0,0,1085,1085,1120,850,0,1970,8,1,10,3,753,177,74,0,0,0,281000
1291,80,14112,0,5,7,1964,1964,0,1014,0,138,1152,1152,0,0,1152,6,1,4,2,484,227,0,0,0,0,180500
1292,160,1680,0,5,7,1972,1972,0,231,0,399,630,630,672,0,1302,6,0,2,1,264,185,0,0,0,0,119500
1293,70,6600,0,5,4,1892,1965,0,0,0,994,994,1378,994,0,2372,11,0,12,1,432,0,287,0,0,0,107500
1294,60,10140,0,7,5,1976,1976,0,194,0,638,832,832,832,0,1664,8,1,3,2,528,0,28,0,0,259,162900
1295,20,8172,0,5,7,1955,1990,0,167,0,697,864,864,0,0,864,5,0,4,2,572,0,0,0,0,0,115000
1296,20,8400,0,5,5,1968,1968,0,1016,0,36,1052,1052,0,0,1052,5,0,11,1,288,356,0,0,0,0,138500
1297,20,8700,0,5,6,1963,1963,0,776,0,344,1120,1128,0,0,1128,6,0,12,2,525,192,20,123,0,0,155000
1298,180,3675,0,6,5,2005,2006,0,547,0,0,547,1072,0,0,1072,5,0,6,2,525,0,44,0,0,0,140000
1299,60,63887,480,10,5,2008,2008,0,5644,0,466,6110,4692,950,0,5642,12,3,1,2,1418,214,292,0,0,0,160000
1300,20,7500,0,5,7,1959,1994,0,340,906,0,1246,1246,0,0,1246,6,0,5,1,305,218,0,0,0,0,154000
1301,60,10762,0,7,5,1999,1999,0,694,0,284,978,1005,978,0,1983,9,1,5,2,490,0,0,0,0,0,225000
1302,70,7500,0,6,7,1942,1950,0,547,0,224,771,753,741,0,1494,7,2,11,1,213,0,0,0,0,224,177500
1303,60,10120,0,8,5,1994,1994,0,740,0,425,1165,1203,1323,0,2526,8,1,12,3,844,309,78,0,0,0,290000
1304,20,8688,0,7,5,2005,2005,0,0,0,1616,1616,1616,0,0,1616,7,0,4,3,834,208,59,0,0,0,232000
1305,160,3363,0,7,5,2004,2004,0,0,0,976,976,976,732,0,1708,7,0,4,2,380,0,40,0,0,0,130000
1306,20,13173,0,9,5,2006,2007,0,1572,0,80,1652,1652,0,0,1652,6,2,11,2,840,404,102,0,0,0,325000
1307,120,6955,0,7,5,2005,2006,0,0,0,1368,1368,1368,0,0,1368,6,1,9,2,474,132,35,0,0,0,202500
1308,20,8072,0,5,5,1994,1995,0,746,0,244,990,990,0,0,990,5,0,5,2,480,0,64,0,0,0,138000
1309,20,12000,0,5,7,1948,2005,0,144,608,172,924,1122,0,0,1122,6,0,5,2,528,0,36,0,0,0,147000
1310,20,7153,0,6,5,1991,1991,0,1200,0,78,1278,1294,0,0,1294,6,0,6,2,496,112,51,0,0,0,179200
1311,20,17500,0,7,8,1959,2002,0,1406,0,496,1902,1902,0,0,1902,7,2,5,2,567,0,207,162,0,0,335000
1312,20,8814,0,7,5,2005,2007,0,925,0,349,1274,1274,0,0,1274,6,0,1,2,508,264,98,0,0,0,203000
1313,60,9572,0,8,5,1990,1990,0,482,0,971,1453,1453,1357,0,2810,9,1,6,2,750,500,0,0,0,0,302000
1314,60,14774,0,9,5,1999,1999,0,0,0,1393,1393,1422,1177,0,2599,10,1,5,3,779,668,30,0,0,0,333168
1315,20,8190,0,4,6,1954,1954,0,732,0,216,948,948,0,0,948,5,1,10,1,280,0,36,0,0,0,119000
